CET,MeanTemperatureC,MeanDewPointC, MeanHumidity, MeanSeaLevelPressure, MeanWindSpeed,Precipitation, Events,WindDir
10/19/2013,18,11,66,1017,6,0,Rain-Thunderstorm,188
10/20/2013,18,12,76,1019,8,0,Rain,232
10/21/2013,16,9,72,1018,6,0,,190
10/22/2013,13,12,84,1012,10,4.06,Rain,170
10/23/2013,17,12,81,1016,11,0,,194
10/24/2013,16,14,88,1016,8,1.02,Rain,161
10/25/2013,16,16,97,1014,10,6.1,Rain,156
10/26/2013,17,13,83,1019,6,0.25,Rain,191
10/27/2013,14,11,79,1025,5,0,,209
10/28/2013,14,10,75,1020,8,0,,287
10/29/2013,11,3,58,1021,10,0,,13
10/30/2013,10,2,60,1023,6,0,,11
10/31/2013,10,1,62,1024,3,0,,23
11/1/2013,10,3,62,1024,5,0,,232
11/2/2013,12,8,76,1021,6,0,,216
11/3/2013,12,10,88,1020,5,0,Fog,180
11/4/2013,12,10,82,1015,14,0,,211
11/5/2013,18,11,61,1018,23,0,,266
11/6/2013,16,11,78,1022,5,0,,179
11/7/2013,14,11,84,1021,8,0,Fog,246
11/8/2013,12,9,81,1020,8,0,,198
11/9/2013,11,3,57,1024,8,0,,260
11/10/2013,13,6,66,1027,5,0,,131
11/11/2013,13,6,65,1026,6,0,,2
11/12/2013,14,8,65,1023,6,0,,15
11/13/2013,15,7,58,1022,16,0,,38
11/14/2013,12,2,52,1027,11,0,,38
11/15/2013,8,-1,48,1022,18,0,,1
11/16/2013,4,1,76,1019,6,2.03,Rain,22
11/17/2013,4,5,94,1015,5,9.91,Fog-Rain,138
11/18/2013,7,4,82,1009,8,0.25,Rain,171
11/19/2013,8,3,65,1012,11,0,,344
11/20/2013,7,-2,52,1019,18,0,,356
11/21/2013,4,-2,63,1012,10,0,,254
11/22/2013,8,-1,54,1011,14,0,,335
11/23/2013,6,-3,52,1015,11,0,,3
11/24/2013,7,-2,55,1017,16,0,,360
11/25/2013,7,-3,50,1022,10,0,,16
11/26/2013,4,-6,50,1024,10,0,,13
11/27/2013,6,-6,45,1024,11,0,,28
11/28/2013,6,-2,63,1027,13,0,Rain-Snow,7
11/29/2013,3,-4,66,1028,5,0,,338
11/30/2013,3,-2,72,1022,10,0,,354
12/1/2013,6,-5,46,1019,8,0,,24
12/2/2013,3,-6,58,1021,6,0,,342
12/3/2013,6,-2,62,1026,5,0,,341
12/4/2013,8,0,73,1028,5,0,,345
12/5/2013,7,-1,70,1028,5,0,,345
12/6/2013,6,-3,62,1027,6,0,,347
12/7/2013,6,-5,56,1025,5,0,,338
12/8/2013,4,-4,63,1027,5,0,,350
12/9/2013,3,-3,75,1031,5,0,Fog,353
12/10/2013,4,-2,73,1032,6,0,,350
12/11/2013,4,-2,71,1032,6,0,,350
12/12/2013,3,-1,78,1031,6,0,,348
12/13/2013,4,2,88,1028,3,2.03,Rain,347
12/14/2013,7,3,86,1032,6,0,Fog,15
12/15/2013,7,2,82,1033,5,0,,335
12/16/2013,7,0,69,1030,6,0,,29
12/17/2013,5,2,84,1029,6,0,,353
12/18/2013,6,5,91,1026,5,0.25,Rain,188
12/19/2013,8,6,86,1017,13,12.95,Rain,211
12/20/2013,6,-1,58,1027,19,0,,360
12/21/2013,2,-2,74,1033,5,0,,352
12/22/2013,4,-2,76,1032,6,0,,346
12/23/2013,4,0,76,1027,6,0,,260
12/24/2013,8,6,82,1012,14,1.02,Rain,181
12/25/2013,7,6,81,1001,24,3.05,Rain,237
12/26/2013,7,1,64,1014,23,0,,249
12/27/2013,10,8,88,1015,26,3.05,Rain,214
12/28/2013,8,3,66,1015,21,2.03,Rain,258
12/29/2013,4,-1,70,1028,10,0,,160
12/30/2013,2,-1,81,1029,5,0,,30
12/31/2013,5,3,87,1023,5,0,Rain,209
1/1/2014,8,8,94,1018,10,2.03,Rain,189
1/2/2014,11,10,94,1015,19,6.1,Rain,201
1/3/2014,12,10,89,1018,18,1.02,Rain,209
1/4/2014,8,6,78,1014,24,6.1,Rain,234
1/5/2014,6,4,84,1023,13,0.51,Rain,190
1/6/2014,9,7,83,1021,10,0.25,Fog,182
1/7/2014,11,7,78,1021,5,0,,161
1/8/2014,9,5,82,1023,5,0,Fog,344
1/9/2014,8,3,78,1021,6,0,,343
1/10/2014,8,3,73,1016,6,0,,343
1/11/2014,9,6,82,1019,3,0,,340
1/12/2014,5,5,96,1024,3,2.03,Fog-Rain,340
1/13/2014,9,4,74,1021,10,2.03,Fog-Rain,268
1/14/2014,9,6,78,1016,23,0,Rain,238
1/15/2014,8,7,88,1016,8,0,,179
1/16/2014,8,6,82,1010,16,1.02,Rain,210
1/17/2014,6,3,79,1004,16,2.03,Rain,171
1/18/2014,8,5,86,996,11,3.05,Rain-Snow,208
1/19/2014,6,3,82,1000,10,4.06,Rain,271
1/20/2014,7,-1,56,1015,19,0,,268
1/21/2014,4,2,82,1017,8,7.87,Rain,187
1/22/2014,9,6,87,1014,8,7.11,Fog-Rain,108
1/23/2014,8,1,58,1024,21,0,,3
1/24/2014,7,2,73,1026,6,0,,272
1/25/2014,12,6,67,1025,10,0,,348
1/26/2014,10,6,75,1024,8,0,Fog,246
1/27/2014,9,2,53,1014,23,0,,267
1/28/2014,7,2,67,1008,27,0,Rain,237
1/29/2014,7,1,68,999,19,1.02,Rain,254
1/30/2014,6,-2,55,1009,13,0,,289
1/31/2014,9,4,65,1011,14,0,,234
2/1/2014,9,3,61,1012,21,0,Rain,265
2/2/2014,4,-3,59,1019,10,0,,170
2/3/2014,3,-1,76,1012,8,0.76,Rain-Snow,208
2/4/2014,4,3,86,1013,14,1.02,Rain,181
2/5/2014,10,6,77,1009,23,2.03,Rain,216
2/6/2014,12,7,78,1011,19,0,Rain,180
2/7/2014,8,4,76,1016,24,0.51,Rain,223
2/8/2014,9,6,79,1010,23,0.51,Rain,222
2/9/2014,4,3,87,1007,14,7.87,Rain,200
2/10/2014,7,-1,58,1006,34,4.06,Rain,267
2/11/2014,3,2,83,1017,14,8.89,Rain-Snow,205
2/12/2014,6,4,94,1020,8,0,Fog-Rain,326
2/13/2014,11,8,85,1017,11,0,Fog-Rain,220
2/14/2014,13,10,82,1013,19,0.25,Rain,196
2/15/2014,8,6,85,1011,13,4.06,Rain,204
2/16/2014,7,3,81,1016,3,0,,49
2/17/2014,4,1,79,1014,6,0,,342
2/18/2014,8,2,68,1014,6,0,,353
2/19/2014,7,1,68,1021,3,0,,258
2/20/2014,7,4,81,1021,6,0,Rain,221
2/21/2014,9,1,55,1020,14,0.76,Rain,286
2/22/2014,6,1,68,1024,6,0,,193
2/23/2014,8,1,72,1019,5,0,Fog,341
2/24/2014,7,3,71,1015,11,1.02,Rain,219
2/25/2014,7,4,78,1020,13,0,,219
2/26/2014,9,-2,48,1024,18,0.25,Rain,295
2/27/2014,8,2,70,1028,8,0,,169
2/28/2014,9,4,67,1021,18,0,Fog,255
3/1/2014,10,6,74,1009,23,0,Rain,241
3/2/2014,13,8,67,1006,26,0,Rain,244
3/3/2014,9,1,51,1009,31,0.25,,279
3/4/2014,9,0,50,1015,27,0,,267
3/5/2014,11,4,60,1017,16,0,,148
3/6/2014,12,3,56,1021,5,0,,334
3/7/2014,11,3,58,1024,5,0,,33
3/8/2014,11,1,54,1023,6,0,,28
3/9/2014,10,-2,45,1024,6,0,,87
3/10/2014,10,-1,49,1022,6,0,,340
3/11/2014,12,-2,38,1020,5,0,,7
3/12/2014,10,1,51,1024,8,0,,326
3/13/2014,8,1,60,1026,6,0,,21
3/14/2014,9,1,62,1027,5,0,,332
3/15/2014,11,0,48,1027,6,0,,342
3/16/2014,13,1,43,1024,5,0,,342
3/17/2014,14,2,45,1022,6,0,,278
3/18/2014,14,3,45,1020,5,0,,322
3/19/2014,16,4,46,1021,10,0,Rain,77
3/20/2014,14,5,55,1019,6,0,,342
3/21/2014,14,6,59,1019,10,0,,201
3/22/2014,13,4,54,1015,23,0,Rain,264
3/23/2014,9,-3,40,1019,16,0,,295
3/24/2014,7,0,57,1020,11,0,,274
3/25/2014,10,1,54,1019,29,2.03,Rain,280
3/26/2014,9,-1,52,1015,27,0,Rain,322
3/27/2014,6,-1,57,1012,10,0,,195
3/28/2014,9,2,56,1007,13,0,,98
3/29/2014,10,4,70,1005,8,3.05,Rain,354
3/30/2014,11,6,75,1012,10,6.1,Rain,179
3/31/2014,11,7,79,1014,6,0.25,Rain,136
4/1/2014,14,6,61,1009,13,0,,159
4/2/2014,11,7,70,1002,16,10.92,Rain-Thunderstorm,159
4/3/2014,12,4,66,1003,13,0,,264
4/4/2014,12,4,55,1015,19,0,,259
4/5/2014,16,11,78,1020,10,0,,211
4/6/2014,16,10,73,1021,6,0,Fog,196
4/7/2014,17,9,63,1019,6,0,,292
4/8/2014,17,8,53,1021,6,0,,322
4/9/2014,18,8,53,1021,8,0,,308
4/10/2014,19,7,44,1017,8,0,,241
4/11/2014,18,7,47,1013,8,0,,257
4/12/2014,19,9,55,1014,10,0,,34
4/13/2014,17,8,59,1020,5,0,,180
4/14/2014,18,7,50,1017,6,0,,94
4/15/2014,20,7,44,1015,8,0,Thunderstorm,54
4/16/2014,18,7,47,1017,6,0,,266
4/17/2014,20,7,44,1017,6,0,,359
4/18/2014,18,2,30,1014,10,0,,324
4/19/2014,17,8,54,1007,11,0,,251
4/20/2014,14,6,54,1003,26,2.03,,222
4/21/2014,12,9,83,1003,11,3.05,Rain,206
4/22/2014,13,7,63,1013,11,0,Fog,230
4/23/2014,13,7,59,1020,13,0,,218
4/24/2014,13,8,71,1017,13,5.08,Rain-Thunderstorm,215
4/25/2014,12,2,47,1020,23,0,,286
4/26/2014,14,8,66,1019,18,0.51,,215
4/27/2014,14,2,41,1018,19,0,,271
4/28/2014,18,6,45,1016,19,0,,274
4/29/2014,17,6,46,1015,8,0,,316
4/30/2014,17,7,48,1015,6,0,,333
5/1/2014,18,6,45,1016,6,0,,323
5/2/2014,17,3,38,1018,11,0,,15
5/3/2014,15,2,40,1018,14,0,,35
5/4/2014,16,-2,31,1015,6,0,,112
5/5/2014,18,2,33,1013,8,0,,228
5/6/2014,20,5,37,1015,10,0,,277
5/7/2014,21,6,39,1017,5,0,,55
5/8/2014,21,8,43,1017,6,0,,348
5/9/2014,22,9,42,1019,10,0,,352
5/10/2014,23,8,38,1018,8,0,,283
5/11/2014,22,6,34,1016,8,0,,321
5/12/2014,20,6,37,1015,8,0,,256
5/13/2014,17,3,39,1020,13,0,,47
5/14/2014,17,-2,29,1025,13,0,,27
5/15/2014,19,1,28,1021,8,0,,25
5/16/2014,19,-1,23,1016,10,0,,44
5/17/2014,18,-2,22,1014,10,0,,36
5/18/2014,18,-1,25,1011,10,0,,172
5/19/2014,19,5,38,1005,16,0,Rain,197
5/20/2014,16,4,46,1008,18,0.25,,203
5/21/2014,14,6,59,1007,21,5.08,Rain,192
5/22/2014,13,6,62,1014,21,0,,210
5/23/2014,16,4,50,1014,19,0.51,Rain,256
5/24/2014,17,2,37,1014,6,0,,271
5/25/2014,17,4,41,1014,13,0,,203
5/26/2014,16,2,37,1018,6,0,,346
5/27/2014,19,4,35,1017,8,0,,275
5/28/2014,18,7,52,1015,16,0.51,Rain,275
5/29/2014,17,7,51,1018,8,0,,286
5/30/2014,20,7,42,1017,13,0,,10
5/31/2014,16,4,42,1019,16,0,Rain,31
6/1/2014,19,6,42,1020,13,0,,25
6/2/2014,19,3,36,1019,10,0,,1
6/3/2014,21,4,30,1016,8,0,,246
6/4/2014,22,6,31,1012,14,0,,242
6/5/2014,21,3,30,1012,13,0,,215
6/6/2014,22,5,29,1010,11,0,,246
6/7/2014,22,9,39,1014,13,0,,222
6/8/2014,21,7,39,1017,8,0,,252
6/9/2014,23,7,32,1016,8,0,Thunderstorm,238
6/10/2014,21,7,35,1016,8,0,,270
6/11/2014,24,11,51,1020,10,4.06,Rain-Thunderstorm,26
6/12/2014,24,12,53,1022,6,1.02,Rain-Thunderstorm,349
6/13/2014,26,11,41,1019,8,0,Rain-Thunderstorm,6
6/14/2014,27,7,28,1015,13,0,,3
6/15/2014,21,4,31,1015,18,0,,38
6/16/2014,19,3,33,1015,14,0,,37
6/17/2014,21,6,35,1015,11,0,,2
6/18/2014,23,5,29,1014,10,0,,321
6/19/2014,26,9,36,1015,8,2.03,Rain-Thunderstorm,131
6/20/2014,24,13,46,1014,8,0,Rain,156
6/21/2014,24,7,32,1014,16,0,,221
6/22/2014,21,7,34,1016,8,0,,243
6/23/2014,23,7,34,1016,10,0,,172
6/24/2014,19,11,58,1015,10,1.02,Rain,326
6/25/2014,22,8,42,1015,6,0,,348
6/26/2014,22,11,45,1015,8,0,Rain-Thunderstorm,269
6/27/2014,23,8,36,1016,10,0,,259
6/28/2014,22,6,30,1014,16,0,,232
6/29/2014,22,4,30,1017,14,0,,333
6/30/2014,22,2,26,1017,8,0,,239
7/1/2014,22,6,28,1013,16,0,,224
7/2/2014,21,6,35,1014,11,0.51,Rain-Thunderstorm,141
7/3/2014,16,13,73,1017,11,21.08,Rain-Hail-Thunderstorm,20
7/4/2014,21,11,56,1017,8,0,,197
7/5/2014,23,11,42,1015,10,0,,253
7/6/2014,22,11,43,1013,14,0,,227
7/7/2014,22,9,45,1016,13,0,,302
7/8/2014,22,7,36,1018,5,0,,336
7/9/2014,22,8,40,1018,14,0,,47
7/10/2014,21,3,32,1019,14,0,,33
7/11/2014,22,4,29,1018,11,0,,17
7/12/2014,23,7,35,1017,11,0,,14
7/13/2014,26,8,32,1016,10,0,,308
7/14/2014,27,8,29,1015,8,0,,355
7/15/2014,28,9,32,1017,10,0,,202
7/16/2014,29,8,26,1017,5,0,,153
7/17/2014,29,6,23,1016,8,0,,266
7/18/2014,29,6,21,1012,13,0,,258
7/19/2014,22,9,40,1013,19,0,,214
7/20/2014,22,8,42,1017,13,0,,289
7/21/2014,23,8,36,1020,6,0,,359
7/22/2014,26,7,29,1016,10,0,,307
7/23/2014,27,5,21,1011,8,0,,247
7/24/2014,28,8,25,1010,8,0,,293
7/25/2014,27,6,24,1010,10,0,,210
7/26/2014,28,7,29,1013,8,0,,211
7/27/2014,29,10,30,1015,8,0,,204
7/28/2014,28,9,28,1013,11,0,,316
7/29/2014,24,8,35,1015,14,0,,58
7/30/2014,24,7,33,1015,13,0,,24
7/31/2014,27,8,28,1013,10,0,,237
8/1/2014,24,10,33,1011,18,0,,209
8/2/2014,24,9,37,1010,16,0,,246
8/3/2014,23,10,38,1012,10,0,,216
8/4/2014,24,8,32,1014,10,0,,231
8/5/2014,27,9,32,1017,6,0,,356
8/6/2014,27,8,28,1016,8,0,,294
8/7/2014,27,8,26,1015,10,0,,201
8/8/2014,27,8,28,1012,13,0,,245
8/9/2014,26,8,30,1011,11,0,,226
8/10/2014,26,8,31,1013,13,0,,211
8/11/2014,26,10,33,1015,6,0,,203
8/12/2014,27,10,32,1014,10,0,,261
8/13/2014,26,8,33,1013,18,0,,340
8/14/2014,23,6,32,1017,13,0,,6
8/15/2014,23,4,27,1017,6,0,,16
8/16/2014,23,8,35,1019,14,0,,28
8/17/2014,24,9,33,1017,8,0,,166
8/18/2014,26,12,38,1012,10,0,,204
8/19/2014,25,8,41,1012,10,0,,288
8/20/2014,24,6,28,1014,10,0,,265
8/21/2014,23,7,34,1015,8,0,,249
8/22/2014,24,8,32,1014,11,0,,239
8/23/2014,23,8,38,1017,8,0,,309
8/24/2014,24,6,28,1018,8,0,,231
8/25/2014,25,3,22,1017,10,0,,249
8/26/2014,27,7,25,1015,13,0,,277
8/27/2014,27,11,36,1016,10,0,,221
8/28/2014,26,4,24,1015,10,0,,258
8/29/2014,27,7,25,1015,5,0,,182
8/30/2014,27,13,42,1016,8,0,,23
8/31/2014,27,14,42,1016,6,0,,37
9/1/2014,28,11,34,1015,8,0,,316
9/2/2014,28,8,24,1013,11,0,,288
9/3/2014,27,9,31,1012,10,0,,222
9/4/2014,26,11,37,1013,14,0,,210
9/5/2014,24,8,34,1014,8,0,,223
9/6/2014,23,8,32,1013,8,0,,224
9/7/2014,23,11,42,1012,8,0,,227
9/8/2014,23,12,48,1015,10,0,,286
9/9/2014,23,11,44,1016,10,0,,331
9/10/2014,24,9,38,1014,8,0,,190
9/11/2014,23,10,39,1014,14,0,,203
9/12/2014,22,11,43,1016,6,0,,215
9/13/2014,23,10,40,1016,8,0,,247
9/14/2014,22,9,40,1015,11,0,,273
9/15/2014,21,12,55,1014,8,5.08,Rain-Thunderstorm,200
9/16/2014,21,9,45,1009,11,0,,246
9/17/2014,22,13,60,1009,13,0.76,Rain,192
9/18/2014,21,13,67,1010,13,0.76,Rain,179
9/19/2014,19,13,74,1013,8,0,Rain,167
9/20/2014,19,12,63,1018,5,0,,267
9/21/2014,22,10,47,1017,10,7.87,Rain,252
9/22/2014,20,13,71,1016,11,7.11,Rain,259
9/23/2014,18,11,62,1014,10,0.51,,189
9/24/2014,18,12,67,1016,6,0,Rain,199
9/25/2014,17,4,45,1020,10,0,,9
9/26/2014,18,8,49,1022,6,0,,15
9/27/2014,19,11,58,1022,10,0,Rain,106
9/28/2014,19,13,66,1021,8,0,Rain,115
9/29/2014,19,13,68,1022,5,0,,210
9/30/2014,19,9,58,1024,5,0,,10
10/1/2014,20,12,58,1024,8,0,,94
10/2/2014,21,13,60,1024,5,0,,97
10/3/2014,20,13,62,1022,5,0,,334
10/4/2014,19,11,60,1019,6,0,,292
10/5/2014,19,8,49,1016,8,0,,302
10/6/2014,17,8,55,1013,10,0,,225
10/7/2014,18,11,62,1014,13,0,,196
10/8/2014,19,12,63,1013,11,0.76,Rain,193
10/9/2014,18,16,83,1013,11,7.87,Rain-Thunderstorm,213
10/10/2014,18,14,83,1014,6,4.06,Rain,180
10/11/2014,18,14,84,1012,10,0,Rain-Thunderstorm,155
10/12/2014,17,11,73,1008,18,3.05,Rain,172
10/13/2014,15,11,76,1011,21,0.76,Rain,203
10/14/2014,13,9,80,1010,10,4.06,Rain,223
10/15/2014,12,11,87,1015,5,0,,194
10/16/2014,19,14,74,1016,10,0,,190
10/17/2014,18,13,73,1019,5,0,,163
10/18/2014,19,12,71,1020,6,0,,329
10/19/2014,19,12,64,1022,6,0,,348
10/20/2014,19,11,61,1023,6,0,,345
10/21/2014,19,10,60,1026,5,0,,346
10/22/2014,20,4,42,1027,8,0,,20
10/23/2014,16,2,37,1024,5,0,,3
10/24/2014,19,8,46,1020,8,0,,72
10/25/2014,19,8,51,1021,5,0,,336
10/26/2014,18,8,55,1022,5,0,,347
10/27/2014,17,7,57,1021,5,0,,323
10/28/2014,16,9,68,1017,5,0,,343
10/29/2014,17,9,67,1018,5,0,,338
10/30/2014,18,8,62,1022,5,0,,348
10/31/2014,16,7,59,1023,6,0,,355
11/1/2014,15,7,65,1024,6,0,,330
11/2/2014,14,9,75,1020,6,4.06,Rain,296
11/3/2014,12,9,85,1013,10,0,Fog-Rain,204
11/4/2014,11,4,67,1001,19,8.89,Fog-Rain,282
11/5/2014,9,2,57,1010,10,0,,293
11/6/2014,9,3,66,1016,8,0,,193
11/7/2014,14,9,73,1015,18,1.02,Rain,240
11/8/2014,12,6,70,1014,10,0.51,Rain,223
11/9/2014,9,4,73,1011,8,0.25,Rain,200
11/10/2014,6,2,73,1014,6,0.25,Rain,231
11/11/2014,9,8,91,1005,6,13.97,Rain,148
11/12/2014,12,8,78,1010,21,0,,225
11/13/2014,12,10,85,1013,8,0,Rain,170
11/14/2014,12,10,83,1007,19,2.03,Rain-Snow,190
11/15/2014,10,7,79,1011,19,0.51,Rain,223
11/16/2014,10,6,76,1014,18,0,,217
11/17/2014,10,4,66,1011,19,0,,240
11/18/2014,6,3,84,1014,5,0,,349
11/19/2014,11,7,83,1016,5,0,,7
11/20/2014,13,8,75,1018,5,0,,17
11/21/2014,11,8,83,1018,5,0,,345
11/22/2014,13,9,81,1015,6,0,,344
11/23/2014,14,11,78,1013,6,3.05,Rain,351
11/24/2014,13,10,79,1017,5,0,,335
11/25/2014,12,10,89,1017,5,7.11,Rain-Thunderstorm,148
11/26/2014,10,8,81,1013,6,0,Rain,234
11/27/2014,9,7,86,1002,10,2.03,Rain,137
11/28/2014,10,8,88,988,18,13.97,Rain,129
11/29/2014,9,8,92,995,8,2.03,Rain,344
11/30/2014,12,9,89,1000,5,2.03,Fog-Rain,25
12/1/2014,12,5,61,1005,16,0,,354
12/2/2014,11,3,58,1010,19,0,,7
12/3/2014,8,3,72,1011,6,0,,7
12/4/2014,7,2,66,1012,8,0,,345
12/5/2014,7,2,70,1020,3,0,,352
12/6/2014,6,0,62,1025,10,0,Rain,336
12/7/2014,6,-1,57,1027,18,0,,1
12/8/2014,6,-1,73,1029,3,0,,173
12/9/2014,6,0,60,1030,16,0,,360
12/10/2014,6,1,71,1031,10,0,,122
12/11/2014,6,1,81,1030,3,0,,341
12/12/2014,4,2,84,1022,5,0,,7
12/13/2014,8,6,88,1013,6,5.08,Rain,126
12/14/2014,7,8,97,1014,6,6.1,Rain,47
12/15/2014,8,5,80,1017,10,0.51,Rain,6
12/16/2014,7,3,81,1020,3,0.25,Rain,173
12/17/2014,7,4,84,1025,5,0,,151
12/18/2014,7,4,87,1028,5,0,,332
12/19/2014,7,4,89,1031,5,0,Fog,36
12/20/2014,7,2,81,1033,3,0,Fog-Rain,351
12/21/2014,7,3,82,1033,6,0,,348
12/22/2014,7,1,75,1032,5,0,,350
12/23/2014,6,-1,74,1030,5,0,,346
12/24/2014,4,1,84,1030,5,0,,352
12/25/2014,6,1,80,1032,5,0,,339
12/26/2014,6,2,84,1032,5,0,,333
12/27/2014,4,2,86,1026,6,0,,338
12/28/2014,7,1,59,1019,23,0.51,Rain,314
12/29/2014,5,-12,30,1030,19,0,,28
12/30/2014,3,-9,44,1034,3,0,,319
12/31/2014,2,-4,70,1033,5,0,,22
1/1/2015,3,-4,67,1035,5,0,,325
1/2/2015,3,-4,67,1039,5,0,,349
1/3/2015,4,-2,69,1039,5,0,,348
1/4/2015,7,-2,66,1035,5,0,,348
1/5/2015,6,-1,72,1030,5,0,,333
1/6/2015,4,-1,80,1028,5,0,,347
1/7/2015,4,-2,75,1031,5,0,,344
1/8/2015,4,-2,70,1038,5,0,,341
1/9/2015,6,-1,72,1043,5,0,,342
1/10/2015,5,-1,73,1037,5,0,,343
1/11/2015,7,1,72,1032,5,0,,358
1/12/2015,6,1,74,1033,6,0,,346
1/13/2015,6,1,77,1027,6,0,,275
1/14/2015,2,2,92,1027,5,0,,357
1/15/2015,9,5,85,1019,8,3.05,Rain,191
1/16/2015,7,1,63,1014,19,4.06,Rain,255
1/17/2015,3,-3,66,1023,6,0,,171
1/18/2015,1,0,89,1015,5,0,Rain-Snow,79
1/19/2015,3,-2,68,1011,16,5.08,Rain-Snow,2
1/20/2015,3,-2,75,1011,5,0,,115
1/21/2015,2,-1,84,1011,6,0.25,Fog-Rain,236
1/22/2015,3,-1,75,1015,8,0,,351
1/23/2015,4,-3,57,1023,10,0,,358
1/24/2015,3,-4,58,1027,10,0,,357
1/25/2015,8,-3,43,1027,16,0,,353
1/26/2015,6,-4,49,1028,5,0,,56
1/27/2015,7,-1,57,1028,6,0,,343
1/28/2015,6,0,67,1025,5,0,,306
1/29/2015,7,3,77,1015,11,0,,203
1/30/2015,14,9,76,1001,27,0,Rain,238
1/31/2015,7,1,59,999,29,1.02,Rain,284
2/1/2015,4,-3,51,1013,24,0,,290
2/2/2015,4,1,74,1010,19,2.03,Rain,229
2/3/2015,7,2,72,1002,19,0.51,Rain,263
2/4/2015,2,-5,56,1005,19,0,Rain-Snow,340
2/5/2015,3,-7,44,1013,29,0,,356
2/6/2015,2,-6,54,1013,13,0,Snow,330
2/7/2015,1,-4,64,1017,5,0,,38
2/8/2015,2,-4,61,1023,8,0,,351
2/9/2015,4,-3,57,1023,8,0,,77
2/10/2015,4,0,69,1024,6,0,,6
2/11/2015,6,2,81,1021,6,0,Rain,346
2/12/2015,8,2,75,1020,6,0,,339
2/13/2015,7,2,75,1022,8,0,,203
2/14/2015,10,4,70,1017,21,2.03,Rain,239
2/15/2015,12,6,72,1013,14,3.05,Rain,248
2/16/2015,10,4,65,1019,11,3.05,,315
2/17/2015,8,0,56,1026,19,3.05,Rain,22
2/18/2015,7,-1,53,1031,10,0,,34
2/19/2015,6,-1,65,1030,3,0,,350
2/20/2015,5,0,69,1022,8,0,,225
2/21/2015,9,2,63,1010,14,2.03,Rain,304
2/22/2015,8,0,56,1015,6,0,,193
2/23/2015,10,4,65,1016,16,0,,239
2/24/2015,7,-2,48,1024,21,0,,281
2/25/2015,8,1,57,1028,10,0,,292
2/26/2015,10,4,65,1025,8,0,,287
2/27/2015,9,0,58,1023,10,0,,39
2/28/2015,8,1,58,1024,3,0,,197
3/1/2015,13,7,65,1024,10,0,,222
3/2/2015,13,9,81,1025,10,0,Fog,173
3/3/2015,12,9,85,1025,5,0.25,Rain,88
3/4/2015,9,2,65,1029,11,0,Fog,1
3/5/2015,8,-7,41,1033,8,0,,36
3/6/2015,9,-7,31,1030,8,0,,258
3/7/2015,11,-3,45,1029,5,0,,332
3/8/2015,12,-3,42,1024,6,0,,338
3/9/2015,12,-4,34,1024,5,0,,302
3/10/2015,12,-2,41,1025,5,0,,268
3/11/2015,12,0,45,1025,5,0,,286
3/12/2015,12,2,50,1022,5,0,,231
3/13/2015,11,1,48,1021,10,0,,28
3/14/2015,8,-4,41,1022,11,0,,15
3/15/2015,4,-3,52,1019,11,0,,9
3/16/2015,4,-4,53,1018,6,0,,25
3/17/2015,8,-1,54,1017,8,0,,65
3/18/2015,6,3,75,1018,8,7.11,Rain-Hail,36
3/19/2015,9,6,81,1015,13,1.02,Rain,11
3/20/2015,11,5,69,1011,18,3.05,Rain,12
3/21/2015,10,7,81,1008,14,2.03,Rain,15
3/22/2015,11,6,72,1008,14,0.51,Rain,37
3/23/2015,7,7,94,1006,8,11.94,Rain,351
3/24/2015,10,5,75,1004,13,4.06,Rain,23
3/25/2015,7,-3,49,1011,31,0,,359
3/26/2015,9,1,53,1018,13,0,,292
3/27/2015,14,8,63,1025,10,0,,355
3/28/2015,14,6,61,1027,5,0,,340
3/29/2015,14,4,51,1026,5,0,,340
3/30/2015,17,6,51,1027,5,0,,93
3/31/2015,17,6,49,1027,6,0,,340
4/1/2015,16,3,43,1027,6,0,,37
4/2/2015,14,1,39,1025,8,0,,12
4/3/2015,16,1,37,1020,6,0,,347
4/4/2015,16,-1,34,1014,8,0,,29
4/5/2015,14,1,41,1011,8,0,,27
4/6/2015,13,5,55,1016,8,0,,130
4/7/2015,12,3,51,1023,11,0,,141
4/8/2015,11,0,47,1026,11,0,Rain,117
4/9/2015,7,3,69,1025,6,7.11,Rain,44
4/10/2015,12,7,72,1023,3,0,,154
4/11/2015,14,7,67,1023,10,0,Rain,21
4/12/2015,16,7,59,1025,6,0.25,Rain,47
4/13/2015,17,5,47,1025,11,0,Rain,87
4/14/2015,14,3,48,1024,10,0,,83
4/15/2015,14,4,49,1016,8,0.51,Rain-Thunderstorm,100
4/16/2015,14,9,76,1016,13,4.06,Rain,206
4/17/2015,16,8,62,1017,10,0,,192
4/18/2015,13,6,61,1015,10,0,,254
4/19/2015,11,3,57,1016,8,0,,19
4/20/2015,13,3,54,1020,5,0,,10
4/21/2015,16,4,47,1021,8,0,,96
4/22/2015,14,5,48,1020,10,0,,185
4/23/2015,16,4,48,1019,10,0,,232
4/24/2015,16,6,48,1016,8,0,,263
4/25/2015,16,8,57,1015,18,0,Rain,215
4/26/2015,13,10,86,1009,14,12.95,Rain-Thunderstorm,206
4/27/2015,13,6,58,1013,16,0,,269
4/28/2015,13,6,60,1019,5,0,,163
4/29/2015,17,7,48,1018,11,0,,231
4/30/2015,15,7,53,1020,8,0,,217
5/1/2015,18,10,57,1017,11,0,,209
